盒	盒	hé	box	盒: match (for lighting fire)  / CL: 根, 盒; magnetic tape  / CL: 盤｜盘, 盒; to close  / to join  / to fit  / to be equal to  / whole  / together  / round (in battle)  / conjunction (astronomy)  / 1st note of pentatonic scale  / old variant of 盒; small box  / case; tea  / tea leaves  / CL: 盒, 罐, 包, 片; butter  / CL: 盒; audio tape  / CL: 盤｜盘, 盒; orange juice  / CL: 瓶, 杯, 罐, 盒; orange juice  / CL: 瓶, 杯, 罐, 盒 / see also 橙汁; cheese  / CL: 塊｜块, 盒, 片; orange juice  / CL: 瓶, 杯, 罐, 盒 / see also 橙汁; orangeade  / orange squash  / CL: 瓶, 杯, 罐, 盒	HSK6 missing words
迈阿密	邁阿密	màiāmì	Miami	迈阿密: Miami (Florida); variant of 邁阿密｜迈阿密	HSK6 missing words
钱包	錢包	qiánbāo	wallet	钱包: purse  / wallet	HSK6 missing words
贱人	賤人	jiànrén	Bitter	贱人: slut  / cheap person	HSK6 missing words
粉丝	粉絲	fěnsī	fan	粉丝: powder  / cosmetic face powder  / food prepared from starch  / noodles or pasta made from any kind of flour  / whitewash  / white  / pink  / fan (suffix) (abbr. for 粉絲｜粉丝)  / to be a fan of; bean vermicelli  / mung bean starch noodles  / Chinese vermicelli  / cellophane noodles  / CL: 把 / fan (loanword)  / enthusiast for sb or sth; "ants climbing a tree", a Sichuan dish made with cellophane noodles 粉絲｜粉丝 and ground meat (so called because the particles of meat clinging to the noodles look like ants on the twigs of a tree)  / (sex position) man standing, woman clinging to his upper body  / (erotic massage) full-body licking	HSK6 missing words
级	級	jí	class	级: level  / grade  / rank  / step (of stairs)  / CL: 個｜个 / classifier: step, level	HSK6 missing words
走运	走運	zǒuyùn	Luck	走运: to have good luck  / lucky  / in luck	HSK6 missing words
吸毒	吸毒	xīdú	drug	吸毒: to take drugs	HSK6 missing words
食	食	shí	Food	食: to eat  / food  / animal feed  / eclipse; to feed (a person or animal)	HSK6 missing words
手段	手段	shǒuduàn	means	手段: method  / means (of doing sth)  / strategy  / trick  / CL: 個｜个	HSK6 missing words
农场	農場	nóngchǎng	farm	农场: farm	HSK6 missing words
口袋	口袋	kǒudài	pocket	口袋: pocket  / bag  / sack  / CL: 個｜个	HSK6 missing words
印度	印度	yìndù	India	印度: India; surname Yin  / abbr. for 印度	HSK6 missing words
黄	黃	huáng	yellow	黄: surname Huang or Hwang; yellow  / pornographic  / to fall through	HSK6 missing words
嫌犯	嫌犯	xiánfàn	Suspect	嫌犯: to dislike  / suspicion  / resentment  / enmity  / abbr. for 嫌犯, criminal suspect; criminal suspect	HSK6 missing words
行李	行李	xíngli	luggage	行李: luggage  / CL: 件	HSK6 missing words
玛丽	瑪麗	mǎlì	Mary	玛丽: Mary or Marie (name)  / Mali	HSK6 missing words
地板	地板	dìbǎn	floor	地板: floor	HSK6 missing words
悲伤	悲傷	bēishāng	sad	悲伤: sad  / sorrowful	HSK6 missing words
尖叫	尖叫	jiānjiào	Scream	尖叫: to screech  / to shriek	HSK6 missing words
小丑	小丑	xiǎochǒu	clown	小丑: clown	HSK6 missing words
剧	劇	jù	drama	剧: theatrical work (play, opera, TV series etc)  / dramatic (change, increase etc)  / acute  / severe	HSK6 missing words
演唱	演唱	yǎnchàng	Sing	演唱: sung performance  / to sing for an audience	HSK6 missing words
唱片	唱片	chàngpiàn	record	唱片: gramophone record  / LP  / music CD  / musical album  / CL: 張｜张	HSK6 missing words
骑士	騎士	qíshì	knight	骑士: horseman  / cavalryman  / knight (i.e. European nobility)  / (Tw) bike rider (scooter, bicycle etc)	HSK6 missing words
载	載	zài	load	载: to record in writing  / to carry (i.e. publish in a newspaper etc)  / Taiwan pr. [zai4]  / year; to carry  / to convey  / to load  / to hold  / to fill up  / and  / also  / as well as  / simultaneously; load  / cargo  / old variant of 載｜载 / to transport  / to deliver  / to bear  / to support	HSK6 missing words
